loss,accuracy,val_loss,val_accuracy,epoch,run,trial
0.009074192,0.9966443,1.1152269,0.8119266,37,1,1
0.008833245,0.99689674,1.1258448,0.82912844,38,1,1
0.007984235,0.997164,1.0750597,0.82798165,39,1,1
0.008310697,0.9973273,1.0936875,0.8211009,40,1,1
0.0076861195,0.99722344,1.0214622,0.83142203,41,1,1
0.0068042474,0.99747586,0.9950877,0.82798165,42,1,1
0.0066241496,0.9975649,1.1903746,0.8233945,43,1,1
0.0061038784,0.9978916,1.0787495,0.8428899,44,1,1
0.0062928004,0.9978767,1.1097971,0.82912844,45,1,1
0.0054372903,0.9982034,1.2055854,0.82568806,46,1,1
0.00552958,0.99806976,0.9234703,0.83830273,47,1,1
0.005028022,0.9982034,1.1695805,0.8245413,48,1,1
0.005441983,0.9981143,1.2971259,0.8130734,49,1,1
0.005027434,0.9983667,1.0752306,0.82912844,50,1,1
0.0042319517,0.99858946,1.2735003,0.8142202,51,1,1
0.004814858,0.9985746,1.065999,0.82683486,52,1,1
0.0040683546,0.9985746,1.2722056,0.83600914,53,1,1
0.004092133,0.99861914,1.3805637,0.8245413,54,1,1
0.0041960776,0.9987676,1.1638436,0.8337156,55,1,1
0.004020064,0.9985597,1.0457258,0.82568806,56,1,1
0.0036274313,0.9987231,1.1967402,0.82912844,57,1,1
0.0038058872,0.99866366,1.093671,0.8463303,58,1,1
0.0028112254,0.9989606,1.176246,0.83027524,59,1,1
0.0030200186,0.9991091,1.1476446,0.8417431,60,1,1
0.003144813,0.99890125,1.2930542,0.82912844,61,1,1
0.0031370972,0.9990052,1.1706913,0.83600914,62,1,1
0.0028306157,0.999124,1.354665,0.8084862,63,1,1
0.0027014625,0.99909425,1.2457032,0.8337156,64,1,1
0.0030373826,0.9989606,1.1718055,0.8245413,65,1,1
0.002254979,0.99921304,1.3285983,0.82798165,66,1,1
0.0025399528,0.9991982,1.3748558,0.8222477,67,1,1
0.0018463174,0.9994061,1.4987545,0.8211009,68,1,1
0.0024924823,0.9992279,1.3487557,0.82683486,69,1,1
0.0022538546,0.9992576,1.2611203,0.8348624,70,1,1
0.0018922314,0.9994061,1.2868489,0.8405963,71,1,1
0.0018198871,0.9993467,1.3588797,0.82568806,72,1,1
0.002204449,0.99918336,1.5131022,0.82798165,73,1,1
0.002274233,0.99918336,1.3906977,0.8325688,74,1,1
0.0023065773,0.99927247,1.2459383,0.8337156,75,1,1
0.002249679,0.9992873,1.3161793,0.83600914,76,1,1
0.0015002037,0.99946547,1.4370165,0.8325688,77,1,1
0.0018972545,0.9994358,1.2521489,0.8245413,78,1,1
0.0014189469,0.9994803,1.3340775,0.815367,79,1,1
0.0014806954,0.9994061,1.5267752,0.8211009,80,1,1
0.0018638314,0.99933183,1.28977,0.81880736,81,1,1
0.0012309267,0.99958426,1.4946659,0.8245413,82,1,1
0.0014515696,0.9995694,1.4045331,0.82912844,83,1,1
0.0011218571,0.9995991,1.5006957,0.82683486,84,1,1
0.0016192753,0.99942094,1.5114821,0.8119266,85,1,1
0.0012440635,0.9995694,1.3695654,0.8222477,86,1,1
0.0011990538,0.9996436,1.490141,0.8222477,87,1,1
0.0015339496,0.9995546,1.3530104,0.8165138,88,1,1
0.00079041626,0.99977726,1.6240836,0.81995416,89,1,1
0.00095988926,0.9996585,1.6652417,0.81880736,90,1,1
0.0008699975,0.9997921,1.6053672,0.8222477,91,1,1
0.0012660145,0.99961394,1.493441,0.82568806,92,1,1
0.00096683344,0.99958426,1.6604977,0.8233945,93,1,1
0.000993683,0.9996288,1.8904434,0.79587156,94,1,1
0.0009118326,0.9997179,1.7710836,0.8165138,95,1,1
0.00089010695,0.99973273,1.5891688,0.82568806,96,1,1
0.0010986569,0.99970305,1.5042393,0.8211009,97,1,1
0.0009424124,0.99967337,1.5978204,0.81995416,98,1,1
0.0007919126,0.9996882,1.5904415,0.8165138,99,1,1
0.0012291238,0.9996288,1.434462,0.8165138,100,1,1
0.00051465904,0.99973273,1.6311822,0.8233945,101,1,1
0.00079036504,0.99967337,1.6082523,0.8245413,102,1,1
0.00079402915,0.99977726,1.6033167,0.8245413,103,1,1
0.00063745154,0.99973273,1.7505832,0.8222477,104,1,1
0.00074208784,0.99977726,1.7324619,0.8211009,105,1,1
0.0006845078,0.9997179,1.6075207,0.815367,106,1,1
0.00046556236,0.999807,1.6813382,0.8222477,107,1,1
0.0003960941,0.99982184,1.785086,0.81880736,108,1,1
0.00078469067,0.9997476,1.6573324,0.8222477,109,1,1
0.00033072825,0.99982184,1.931267,0.81880736,110,1,1
0.0008308558,0.9996585,1.7487592,0.8233945,111,1,1
0.00038081524,0.9997921,1.8587027,0.8222477,112,1,1
0.00024823844,0.9998367,1.942883,0.81766057,113,1,1
0.0003391538,0.9997921,2.0566359,0.8107798,114,1,1
0.000338156,0.999807,2.1466355,0.80504584,115,1,1
0.00050543493,0.999807,1.9888976,0.8119266,116,1,1
0.00053751125,0.9997921,1.928366,0.80733943,117,1,1
0.00034484908,0.99977726,1.9235424,0.8130734,118,1,1
0.0005952765,0.99977726,1.7695774,0.8165138,119,1,1
0.00038141574,0.99982184,1.9084237,0.8119266,120,1,1
0.00035131635,0.99986637,1.8437732,0.81880736,121,1,1
0.00042152565,0.9997624,1.8957958,0.815367,122,1,1
0.00027627894,0.99986637,1.9658788,0.8142202,123,1,1
0.0002442388,0.99982184,1.9694158,0.8165138,124,1,1
0.00014351051,0.9999109,2.1676786,0.815367,125,1,1
0.00056347233,0.99977726,1.9979838,0.815367,126,1,1
0.0003467924,0.99986637,2.0273414,0.8165138,127,1,1
0.00021633897,0.99982184,2.0267816,0.8142202,128,1,1
0.00017789012,0.9998812,2.0628777,0.8211009,129,1,1
0.00020921047,0.99989605,2.154976,0.8119266,130,1,1
0.00039288262,0.9998367,2.1231353,0.8130734,131,1,1
0.0003869875,0.99986637,2.1381645,0.809633,132,1,1
0.00019820823,0.99986637,2.14147,0.809633,133,1,1
0.00038106675,0.9998367,2.1091468,0.81880736,134,1,1
0.00032980644,0.9998812,2.2168524,0.80504584,135,1,1
0.00034195613,0.99986637,2.2297456,0.80733943,136,1,1
0.0003608646,0.9998367,2.2341065,0.8027523,137,1,1
0.00036452632,0.9998367,2.0798292,0.809633,138,1,1
0.0002564756,0.9998515,2.0833633,0.8119266,139,1,1
0.00021362877,0.9999109,2.084801,0.8119266,140,1,1
0.00044399366,0.99986637,2.130342,0.8119266,141,1,1
0.00022233618,0.99986637,2.0683582,0.8130734,142,1,1
0.00014649969,0.9999109,2.1275778,0.8130734,143,1,1
0.00030139202,0.99986637,2.1540506,0.8119266,144,1,1
0.00013919351,0.99992573,2.1539972,0.8130734,145,1,1
0.00014040216,0.99989605,2.1607246,0.8142202,146,1,1
0.00015401757,0.99989605,2.1742585,0.8130734,147,1,1
0.0002762953,0.9998367,2.1628802,0.815367,148,1,1
0.00036728042,0.9998367,2.1590164,0.8142202,149,1,1
0.00038401192,0.99989605,2.1580672,0.8142202,150,1,1
